,shortName,sector,industry,market,price,priceCurrency,sharesOutstanding,reportCurrency,fxRate,lastFiscalYearEnd,mostRecentQuarter,lastDividend,lastBuyback,totalAssets,currentAssets,currentLiabilities,totalAssets_-1,currentAssets_-1,currentLiabilities_-1,cashAndCashEquivalents,otherShortTermInvestments,cashAndCashEquivalents_-1,otherShortTermInvestments_-1,currentDebtAndCapitalLease,currentCapitalLease,currentDebtAndCapitalLease_-1,currentCapitalLease_-1,longTermDebtAndCapitalLease,longTermCapitalLease,longTermDebtAndCapitalLease_-1,longTermCapitalLease_-1,totalEquityAndMinorityInterest,commonStockEquity,totalEquityAndMinorityInterest_-1,commonStockEquity_-1,investmentProperties,longTermEquityInvestment,longTermFinancialAssets,investmentProperties_-1,longTermEquityInvestment_-1,longTermFinancialAssets_-1,netPPE,totalRevenue,costOfRevenue,sellingGeneralAndAdministration,netPPE_-1,totalRevenue_-1,costOfRevenue_-1,sellingGeneralAndAdministration_-1,netIncomeCommonStockholders,interestPaidCfo,interestPaidCff,netIncomeCommonStockholders_-1,interestPaidCfo_-1,interestPaidCff_-1,cfo,cfi,cff,endCashPosition,cfo_-1,cfi_-1,cff_-1,endCashPosition_-1
1446.HK,HUNGFOOKTONG,Consumer Defensive,Beverages—Non-Alcoholic,hk_market,0.29499998688697815,HKD,655944000,HKD,1.0,1970-01-01 00:00:01.640908800,1656547200.0,0.019600758601344016,0.0,773044000.0,258897000.0,382330000.0,814066000.0,265113000.0,389026000.0,99187000.0,0.0,116676000.0,0.0,116960000.0,83959000.0,112590000.0,90521000.0,49437000.0,48739000.0,76659000.0,59028000.0,325853000.0,333318000.0,334961000.0,337201000.0,0.0,0.0,3271000.0,0.0,30000.0,5000000.0,474056000.0,695996000.0,278723000.0,410906000.0,509187000.0,702473000.0,254653000.0,384832000.0,8223000.0,0.0,-581000.0,62530000.0,0.0,-2495000.0,136657000.0,-33720000.0,-121581000.0,116676000.0,220087000.0,-31645000.0,-150269000.0,134905000.0
1447.HK,SFK,Industrials,Engineering & Construction,hk_market,0.5899999737739563,HKD,400000000,HKD,1.0,1970-01-01 00:00:01.640908800,1656547200.0,0.1,0.0,1460772000.0,1353127000.0,1064171000.0,1800722000.0,1684762000.0,1401847000.0,261898000.0,0.0,236837000.0,0.0,100171000.0,10171000.0,96008000.0,13887000.0,17359000.0,17359000.0,20595000.0,20595000.0,376836000.0,376243000.0,375594000.0,375091000.0,0.0,0.0,0.0,0.0,0.0,0.0,47168000.0,3624511000.0,3538798000.0,65437000.0,57306000.0,3772118000.0,3812035000.0,78168000.0,17426000.0,0.0,-2406000.0,-19027000.0,0.0,-12052000.0,-18308000.0,-6787000.0,-188039000.0,236837000.0,493105000.0,-1022000.0,-306313000.0,449827000.0
1448.HK,FU SHOU YUAN,Consumer Cyclical,Personal Services,hk_market,6.25,HKD,2319859968,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.09239609414217885,0.031018251529223335,7396744000.0,3015433000.0,942682000.0,7405450000.0,3035954000.0,1081187000.0,1360344000.0,611895000.0,1075606000.0,1251650000.0,41852000.0,16079000.0,44460000.0,17276000.0,40077000.0,40077000.0,44140000.0,44140000.0,5780193000.0,5196612000.0,5672320000.0,5043440000.0,6509000.0,137877000.0,38110000.0,6509000.0,195999000.0,38110000.0,699035000.0,2325848000.0,316448000.0,241629000.0,697758000.0,1892537000.0,219732000.0,169478000.0,720033000.0,0.0,-3220000.0,620064000.0,0.0,-7030000.0,992369000.0,-648300000.0,-502485000.0,1075606000.0,822349000.0,-1109086000.0,-486383000.0,1234022000.0
1449.HK,LEADER EDU,Consumer Defensive,Education & Training Services,hk_market,0.3449999988079071,HKD,666667008,CNY,1.153969367345174,1970-01-01 00:00:01.661904,1661904000.0,0.0,0.0,2065352000.0,283401000.0,522229000.0,1943137000.0,177779000.0,405979000.0,253087000.0,0.0,151237000.0,8263000.0,227004000.0,179672000.0,228470000.0,180887000.0,628566000.0,130443000.0,649598000.0,156663000.0,912752000.0,912752000.0,885631000.0,885631000.0,0.0,0.0,0.0,0.0,0.0,0.0,1771289000.0,238264000.0,137168000.0,42092000.0,1750820000.0,196143000.0,97182000.0,31142000.0,56025000.0,0.0,-40268000.0,52013000.0,0.0,-30065000.0,132274000.0,-108944000.0,-82650000.0,253087000.0,172383000.0,-202955000.0,850000.0,303934000.0
1450.HK,CENTURY SAGE,Technology,Software—Application,hk_market,2.2799999713897705,HKD,1346400000,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.0,0.0,375293000.0,297798000.0,275544000.0,422681000.0,344717000.0,306472000.0,39820000.0,0.0,60063000.0,51002000.0,115429000.0,2929000.0,154808000.0,2559000.0,30869000.0,901000.0,27815000.0,1620000.0,68880000.0,55000000.0,88394000.0,65800000.0,0.0,31927000.0,0.0,0.0,31458000.0,0.0,35137000.0,202788000.0,138451000.0,91107000.0,35249000.0,153306000.0,97455000.0,90481000.0,-61615000.0,-12801000.0,-152000.0,-97531000.0,-4785000.0,-166000.0,7806000.0,4284000.0,36099000.0,54556000.0,-1614000.0,-3180000.0,5001000.0,6575000.0
1451.HK,MS GROUP HLDGS,Consumer Cyclical,Packaging & Containers,hk_market,0.7099999785423279,HKD,200000000,HKD,1.0,1970-01-01 00:00:01.640908800,1656547200.0,0.0,0.0,272625000.0,218139000.0,53874000.0,255771000.0,200891000.0,49151000.0,140686000.0,0.0,123216000.0,0.0,3869000.0,3869000.0,1861000.0,1861000.0,4417000.0,4417000.0,0.0,0.0,211091000.0,211091000.0,203080000.0,203080000.0,0.0,14630000.0,0.0,0.0,18161000.0,0.0,39856000.0,293746000.0,207405000.0,56540000.0,36719000.0,248510000.0,166646000.0,60526000.0,15412000.0,0.0,-616000.0,14001000.0,0.0,-576000.0,33369000.0,-27186000.0,-4870000.0,123216000.0,51198000.0,-7324000.0,-4240000.0,121903000.0
1452.HK,DENOX ENV,Industrials,Pollution & Treatment Controls,hk_market,0.07100000232458115,HKD,494036992,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.0,0.0,310392000.0,250697000.0,103923000.0,325787000.0,263355000.0,111631000.0,73404000.0,0.0,71359000.0,15091000.0,1799000.0,1799000.0,1966000.0,1966000.0,2595000.0,2595000.0,3966000.0,3966000.0,201359000.0,201359000.0,207521000.0,207521000.0,0.0,102000.0,0.0,0.0,91000.0,0.0,58403000.0,71460000.0,59237000.0,33529000.0,61206000.0,64776000.0,49086000.0,27100000.0,-12296000.0,0.0,-279000.0,-21027000.0,0.0,-142000.0,-27588000.0,13613000.0,1971000.0,71359000.0,-2269000.0,-32854000.0,-1650000.0,84967000.0
1455.HK,FOURACE IND GP,Consumer Defensive,Household & Personal Products,hk_market,0.24899999797344208,HKD,1278560000,HKD,1.0,1970-01-01 00:00:01.648684800,1664496000.0,0.03715117006632462,0.0,452695000.0,339625000.0,71135000.0,470034000.0,346947000.0,99603000.0,234168000.0,0.0,172229000.0,0.0,191000.0,191000.0,707000.0,401000.0,0.0,0.0,0.0,0.0,377177000.0,377177000.0,364783000.0,364783000.0,637000.0,0.0,0.0,655000.0,0.0,0.0,106766000.0,473390000.0,353210000.0,42707000.0,120368000.0,437446000.0,309418000.0,46088000.0,59721000.0,0.0,-24000.0,58139000.0,0.0,-74000.0,68870000.0,-13048000.0,-49777000.0,172229000.0,20357000.0,-5790000.0,94978000.0,166008000.0
1456.HK,GUOLIAN SEC,Financial Services,Capital Markets,hk_market,4.099999904632568,HKD,442640000,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1664496000.0,0.6447090186155793,0.0,78681770000.0,70416580000.0,46479300000.0,65939239000.0,55253119000.0,35863194000.0,1649746000.0,46537117000.0,2001433000.0,32952112000.0,7260714000.0,69873000.0,6844989000.0,71090000.0,12172643000.0,75156000.0,11592490000.0,95704000.0,16559877000.0,16559877000.0,16381069000.0,16381069000.0,0.0,108230000.0,6904262000.0,0.0,102921000.0,9803879000.0,230261000.0,2834063000.0,1410941000.0,202073000.0,261472000.0,1998574000.0,854264000.0,149749000.0,888640000.0,0.0,-451165000.0,587871000.0,0.0,-305819000.0,-6854689000.0,-6322031000.0,9175535000.0,2395089000.0,-5370839000.0,-1332651000.0,9136907000.0,6398847000.0
1458.HK,ZHOU HEI YA,Consumer Defensive,Packaged Foods,hk_market,4.300000190734863,HKD,2317730048,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.06673253433179807,0.035934297038547953,6574249000.0,3674230000.0,1026178000.0,6638035000.0,3788021000.0,866912000.0,628815000.0,2531214000.0,2102345000.0,1117308000.0,509946000.0,199946000.0,241301000.0,191301000.0,1362235000.0,187499000.0,1418003000.0,184650000.0,4030784000.0,4030784000.0,4210308000.0,4210308000.0,0.0,579632000.0,122500000.0,0.0,569271000.0,120000000.0,1954197000.0,2869963000.0,1211570000.0,1394529000.0,1954241000.0,2181502000.0,971346000.0,1144884000.0,369781000.0,-17321000.0,-13765000.0,161569000.0,0.0,-4755000.0,539834000.0,-57629000.0,-470117000.0,271493000.0,534799000.0,-1544524000.0,1101212000.0,271401000.0
1459.HK,JUJIANG CONS,Industrials,Engineering & Construction,hk_market,0.5400000214576721,HKD,133360000,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.13552789442111576,0.0,5747128000.0,5257771000.0,3964036000.0,6162696000.0,5678285000.0,4382741000.0,277547000.0,10419000.0,248167000.0,10291000.0,509839000.0,2447000.0,507529000.0,2716000.0,159363000.0,10292000.0,171983000.0,12083000.0,1623729000.0,1597872000.0,1607972000.0,1581714000.0,15344000.0,0.0,0.0,15628000.0,0.0,0.0,201986000.0,10047929000.0,9576847000.0,160511000.0,197024000.0,8007710000.0,7614963000.0,126773000.0,93821000.0,0.0,-59789000.0,115351000.0,0.0,-84883000.0,199352000.0,-45783000.0,-89830000.0,248167000.0,-75714000.0,-51351000.0,37502000.0,184428000.0
1460.HK,ICO GROUP,Technology,Information Technology Services,hk_market,0.1940000057220459,HKD,877590016,HKD,1.0,1970-01-01 00:00:01.648684800,1664496000.0,0.0,0.0,807512000.0,503650000.0,230096000.0,777450000.0,447964000.0,181915000.0,144719000.0,0.0,107423000.0,0.0,21337000.0,867000.0,21443000.0,1271000.0,38224000.0,0.0,38121000.0,220000.0,536897000.0,524793000.0,554720000.0,530977000.0,198571000.0,0.0,0.0,220108000.0,0.0,0.0,41249000.0,712450000.0,581422000.0,96370000.0,42871000.0,637340000.0,527064000.0,76424000.0,8122000.0,0.0,-145000.0,8099000.0,0.0,-190000.0,-39911000.0,10975000.0,30889000.0,107423000.0,48967000.0,-5802000.0,16860000.0,106810000.0
1461.HK,ZHONGTAIFUTURES,Financial Services,Capital Markets,hk_market,0.7300000190734863,HKD,277089984,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.08533329014158808,0.0,30881602843.55,0.0,0.0,20500658000.0,0.0,0.0,17552580084.44,0.0,9619652000.0,0.0,0.0,0.0,0.0,0.0,132922120.01,0.0,19065000.0,0.0,2354955998.51,2354955998.51,2419596000.0,2419596000.0,0.0,25278859.08,0.0,0.0,25377000.0,0.0,64365151.97,699673000.0,0.0,95106000.0,62078000.0,463099000.0,0.0,74691000.0,204355000.0,0.0,0.0,56834000.0,0.0,0.0,99011000.0,-296384000.0,-33294000.0,580982000.0,-223450000.0,9127000.0,-9428000.0,811805000.0
1463.HK,C-LINK SQ,Industrials,Specialty Business Services,hk_market,3.5799999237060547,HKD,800000000,MYR,1.8092516263326008,1970-01-01 00:00:01.640908800,1656547200.0,0.0,0.0,112924000.0,86538000.0,16117000.0,117162000.0,102095000.0,19422000.0,50194000.0,0.0,66284000.0,3000000.0,6826000.0,161000.0,7115000.0,196000.0,8036000.0,0.0,9366000.0,82000.0,88358000.0,85232000.0,87874000.0,85147000.0,0.0,0.0,0.0,0.0,0.0,0.0,22449000.0,111901000.0,85270000.0,18034000.0,10722000.0,76719000.0,57534000.0,19508000.0,2726000.0,0.0,-475000.0,-5065000.0,0.0,-632000.0,25442000.0,-16286000.0,-3309000.0,21894000.0,-19413000.0,-30085000.0,39646000.0,16528000.0
1466.HK,AFFLUENTPARTNER,Consumer Cyclical,Luxury Goods,hk_market,0.8100000023841858,HKD,639297984,HKD,1.0,1970-01-01 00:00:01.648684800,1664496000.0,0.0,0.0,98450000.0,96684000.0,20205000.0,82109000.0,79555000.0,45463000.0,17289000.0,0.0,23585000.0,0.0,5046000.0,1246000.0,31058000.0,1282000.0,183000.0,183000.0,779000.0,779000.0,78062000.0,78062000.0,35867000.0,35867000.0,0.0,0.0,0.0,0.0,0.0,0.0,1766000.0,62647000.0,51655000.0,15607000.0,2554000.0,43324000.0,51947000.0,21249000.0,-15462000.0,0.0,-3286000.0,-51785000.0,0.0,-4397000.0,1109000.0,-60000.0,-1718000.0,23585000.0,-16182000.0,138000.0,6772000.0,24424000.0
1468.HK,KINGKEY FIN INT,Industrials,Conglomerates,hk_market,1.3700000047683716,HKD,6724630016,HKD,1.0,1970-01-01 00:00:01.648684800,1664496000.0,0.0,0.0,2002056000.0,953326000.0,891089000.0,1316260000.0,1066771000.0,467078000.0,139549000.0,48153000.0,124448000.0,49591000.0,205902000.0,2511000.0,192118000.0,71000.0,57560000.0,4658000.0,58891000.0,0.0,918024000.0,780053000.0,790291000.0,790291000.0,0.0,15056000.0,76471000.0,0.0,15648000.0,80379000.0,19307000.0,127041000.0,41055000.0,99595000.0,14931000.0,148642000.0,52731000.0,96428000.0,-73129000.0,-2000.0,-13244000.0,-8440000.0,-1000.0,-7756000.0,-211749000.0,-144084000.0,434785000.0,124448000.0,-46441000.0,-30664000.0,79419000.0,45626000.0
1469.HK,GET NICE FIN,Financial Services,Capital Markets,hk_market,0.699999988079071,HKD,2500000000,HKD,1.0,1970-01-01 00:00:01.648684800,1664496000.0,0.06,0.0,4807026000.0,4716321000.0,468530000.0,4876902000.0,4550902000.0,531729000.0,1565605000.0,115000.0,1226573000.0,163000.0,7107000.0,7107000.0,7798000.0,7798000.0,3578000.0,3578000.0,7117000.0,7117000.0,4334802000.0,4334802000.0,4337962000.0,4337962000.0,0.0,0.0,0.0,0.0,0.0,0.0,27387000.0,354827000.0,24544000.0,12678000.0,32881000.0,381320000.0,22010000.0,12902000.0,466867000.0,0.0,-217000.0,213209000.0,0.0,-3609000.0,943565000.0,109175000.0,-159383000.0,1226573000.0,205338000.0,-3475000.0,-129557000.0,333216000.0
1470.HK,PROSPER ONE,Consumer Cyclical,Luxury Goods,hk_market,0.0689999982714653,HKD,800000000,HKD,1.0,1970-01-01 00:00:01.651276800,1667174400.0,0.0,0.0,196879000.0,196519000.0,175650000.0,163860000.0,163450000.0,142079000.0,132308000.0,0.0,82459000.0,3684000.0,194000.0,194000.0,4860000.0,860000.0,35000.0,35000.0,135000.0,135000.0,21194000.0,21194000.0,21572000.0,21572000.0,0.0,0.0,0.0,0.0,0.0,0.0,108000.0,75269000.0,34647000.0,47807000.0,126000.0,83372000.0,39303000.0,46587000.0,-6446000.0,0.0,-525000.0,-769000.0,0.0,-1229000.0,59025000.0,8588000.0,1494000.0,82459000.0,-1600000.0,4698000.0,-13223000.0,13413000.0
1472.HK,SANG HING HLDGS,Industrials,Engineering & Construction,hk_market,0.09000000357627869,HKD,1000000000,HKD,1.0,1970-01-01 00:00:01.648684800,1664496000.0,0.0,0.0,356619000.0,332232000.0,31256000.0,380553000.0,351736000.0,57288000.0,28845000.0,4558000.0,53448000.0,7722000.0,735000.0,735000.0,575000.0,575000.0,743000.0,743000.0,375000.0,375000.0,320137000.0,320137000.0,317781000.0,317781000.0,0.0,0.0,0.0,0.0,0.0,0.0,22002000.0,426960000.0,394880000.0,19461000.0,26081000.0,390229000.0,350808000.0,24022000.0,11975000.0,0.0,-56000.0,26424000.0,0.0,-58000.0,-48848000.0,28370000.0,-981000.0,53448000.0,-37019000.0,-49128000.0,-11160000.0,74907000.0
1473.HK,PANGAEA CONNECT,Technology,Communication Equipment,hk_market,0.15800000727176666,HKD,1000000000,HKD,1.0,1970-01-01 00:00:01.648684800,1664496000.0,0.013,0.0,890054000.0,811185000.0,606197000.0,794091000.0,712850000.0,516876000.0,121928000.0,0.0,161195000.0,0.0,438666000.0,4652000.0,405031000.0,5188000.0,1212000.0,1212000.0,2286000.0,2286000.0,282305000.0,282305000.0,274589000.0,274589000.0,0.0,0.0,38420000.0,0.0,0.0,37787000.0,40088000.0,1223791000.0,1068339000.0,137177000.0,43062000.0,1549284000.0,1351537000.0,123414000.0,3735000.0,0.0,-15025000.0,50129000.0,0.0,-15496000.0,-29062000.0,-70192000.0,113370000.0,161195000.0,63338000.0,-22332000.0,72279000.0,146809000.0
1475.HK,NISSIN FOODS,Consumer Defensive,Packaged Foods,hk_market,6.599999904632568,HKD,1043689984,HKD,1.0,1970-01-01 00:00:01.640908800,1664496000.0,0.14385689457761433,0.14983376519593006,5001891000.0,2925507000.0,972761000.0,5259569000.0,3108899000.0,1060434000.0,1577834000.0,229127000.0,1790954000.0,216627000.0,7353000.0,7353000.0,5576000.0,5576000.0,2335000.0,2335000.0,5636000.0,5636000.0,3946940000.0,3808292000.0,4116261000.0,3950639000.0,0.0,116000.0,34143000.0,0.0,116000.0,37210000.0,1795022000.0,3866335000.0,2639016000.0,769862000.0,1854936000.0,3518847000.0,2360170000.0,714686000.0,303821000.0,0.0,-365000.0,301912000.0,0.0,-116000.0,450517000.0,60170000.0,-359654000.0,1790954000.0,501615000.0,-319633000.0,-141272000.0,1607247000.0
1476.HK,HENGTOU SEC,Financial Services,Capital Markets,hk_market,2.990000009536743,HKD,450846016,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.0,0.0,37447821000.0,34642085000.0,24605069000.0,37243056000.0,34721045000.0,23986754000.0,2127819000.0,13212450000.0,1509186000.0,13596315000.0,6910767000.0,88503000.0,7347601000.0,66732000.0,3517308000.0,109635000.0,3517457000.0,118974000.0,9324647000.0,8939004000.0,9723660000.0,9318940000.0,38189000.0,0.0,318992000.0,39265000.0,0.0,319039000.0,600183000.0,2617415000.0,1540595000.0,266490000.0,602191000.0,2295112000.0,1362903000.0,176808000.0,279248000.0,-238234000.0,-315555000.0,424064000.0,-235671000.0,-211862000.0,779929000.0,-466142000.0,-344156000.0,2508196000.0,1220131000.0,-2076538000.0,617217000.0,2539211000.0
1477.HK,OCUMENSION-B,Healthcare,Biotechnology,hk_market,12.079999923706055,HKD,688737024,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.0,0.0020152829768593943,3267482000.0,1697455000.0,259385000.0,3331053000.0,1834567000.0,215854000.0,1572293000.0,0.0,1125221000.0,640000000.0,15345000.0,15345000.0,4186000.0,4186000.0,25169000.0,25169000.0,7026000.0,7026000.0,2952838000.0,2952838000.0,3108173000.0,3108173000.0,0.0,0.0,201055000.0,0.0,0.0,272401000.0,435939000.0,56146000.0,19211000.0,253806000.0,365862000.0,13096000.0,1724000.0,324667000.0,-259992000.0,0.0,-567000.0,-2264866000.0,0.0,-59000.0,-196849000.0,-1345290000.0,668852000.0,1125221000.0,-212574000.0,629696000.0,1527360000.0,2034319000.0
1478.HK,Q TECH,Technology,Electronic Components,hk_market,5.090000152587891,HKD,1184540032,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.45976158279807294,0.0,12281280000.0,8610705000.0,7204004000.0,13048108000.0,9315017000.0,8079125000.0,1628462000.0,997312000.0,1743070000.0,51287000.0,2524523000.0,10963000.0,1724731000.0,17061000.0,54516000.0,4516000.0,63673000.0,13673000.0,4814901000.0,4809664000.0,4705229000.0,4699359000.0,0.0,320352000.0,5000000.0,0.0,344488000.0,0.0,3141700000.0,18662626000.0,16900644000.0,184319000.0,3144458000.0,17400369000.0,15629784000.0,178692000.0,862976000.0,0.0,-23250000.0,840108000.0,0.0,-55072000.0,1596214000.0,-880473000.0,-942199000.0,1743070000.0,3603951000.0,-695865000.0,-1314869000.0,1983516000.0
1480.HK,YAN TAT GROUP,Technology,Electronic Components,hk_market,1.3600000143051147,HKD,240000000,HKD,1.0,1970-01-01 00:00:01.640908800,1656547200.0,0.06,0.0,1064620000.0,696450000.0,253234000.0,1077387000.0,679856000.0,265298000.0,303524000.0,0.0,272342000.0,0.0,20900000.0,1116000.0,33633000.0,1623000.0,230000.0,230000.0,567000.0,567000.0,658374000.0,658374000.0,652901000.0,652901000.0,28168000.0,0.0,4209000.0,29293000.0,0.0,4440000.0,324160000.0,763836000.0,620842000.0,95663000.0,353673000.0,587133000.0,450602000.0,95110000.0,46244000.0,-400000.0,0.0,38702000.0,-1813000.0,0.0,19594000.0,-5865000.0,10381000.0,272342000.0,81926000.0,106280000.0,-80582000.0,244688000.0
1481.HK,SMART GLOBE,Communication Services,Publishing,hk_market,0.29499998688697815,HKD,1020000000,HKD,1.0,1970-01-01 00:00:01.640908800,1656547200.0,0.004901960784313725,0.0,155993000.0,114441000.0,26895000.0,159288000.0,113355000.0,23564000.0,36133000.0,0.0,32466000.0,0.0,2409000.0,2409000.0,2200000.0,2200000.0,746000.0,746000.0,1843000.0,1843000.0,128352000.0,128352000.0,133881000.0,133881000.0,0.0,0.0,0.0,0.0,0.0,0.0,41552000.0,167899000.0,141397000.0,24503000.0,45933000.0,127213000.0,81250000.0,25854000.0,1649000.0,0.0,-306000.0,16001000.0,0.0,-120000.0,-2757000.0,-7969000.0,-7750000.0,32466000.0,16363000.0,-1091000.0,-7335000.0,50837000.0
1483.HK,NET-A-GO TECH,Industrials,Waste Management,hk_market,1.0,HKD,795000000,HKD,1.0,1970-01-01 00:00:01.640908800,1656547200.0,0.0,0.0,845292000.0,511236000.0,160252000.0,848607000.0,521764000.0,152687000.0,231341000.0,68928000.0,233608000.0,96609000.0,13897000.0,609000.0,715000.0,715000.0,3340000.0,3340000.0,247000.0,247000.0,642211000.0,536688000.0,656201000.0,553714000.0,98816000.0,0.0,0.0,100050000.0,0.0,0.0,58387000.0,332047000.0,250195000.0,71434000.0,63243000.0,255443000.0,164410000.0,51601000.0,37615000.0,0.0,-64000.0,95600000.0,0.0,-1513000.0,-31086000.0,38252000.0,94806000.0,233608000.0,79278000.0,-114269000.0,-68660000.0,134483000.0
1486.HK,C CHENG HLDGS,Industrials,Engineering & Construction,hk_market,0.8199999928474426,HKD,288260992,HKD,1.0,1970-01-01 00:00:01.640908800,1656547200.0,0.0,0.0,836589000.0,686128000.0,271242000.0,903524000.0,728530000.0,305546000.0,143418000.0,14040000.0,198128000.0,17203000.0,111411000.0,31391000.0,109074000.0,35257000.0,55196000.0,52962000.0,74677000.0,72169000.0,506610000.0,451871000.0,522052000.0,468912000.0,0.0,4175000.0,0.0,0.0,4511000.0,0.0,98934000.0,861990000.0,699260000.0,154278000.0,124798000.0,717172000.0,583825000.0,137359000.0,-1139000.0,-5160000.0,0.0,9498000.0,-7443000.0,0.0,-4195000.0,-5567000.0,-24538000.0,198128000.0,80037000.0,-27998000.0,-95047000.0,228412000.0
1488.HK,BEST FOOD HLDG,Consumer Cyclical,Restaurants,hk_market,0.8299999833106995,HKD,1578659968,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.0,0.0,1401378000.0,243192000.0,406050000.0,1520296000.0,290947000.0,418947000.0,28086000.0,75834000.0,62571000.0,57817000.0,162070000.0,83877000.0,170649000.0,95848000.0,640542000.0,159865000.0,630537000.0,188270000.0,239162000.0,177159000.0,355411000.0,286994000.0,0.0,242270000.0,2000000.0,0.0,240538000.0,2000000.0,324045000.0,752959000.0,543073000.0,43185000.0,373212000.0,650691000.0,299174000.0,458109000.0,-639639000.0,-968000.0,0.0,-140938000.0,-662000.0,0.0,63235000.0,-7681000.0,-114134000.0,62571000.0,112898000.0,2046000.0,-123361000.0,123741000.0
1489.HK,GC CONSTRUCTION,Industrials,Engineering & Construction,hk_market,0.5199999809265137,HKD,1000000000,HKD,1.0,1970-01-01 00:00:01.648684800,1664496000.0,0.0,0.0,249173000.0,246594000.0,70122000.0,199172000.0,196477000.0,56189000.0,25357000.0,0.0,27546000.0,0.0,15666000.0,522000.0,510000.0,510000.0,89000.0,89000.0,353000.0,353000.0,178766000.0,178766000.0,142456000.0,142456000.0,0.0,0.0,0.0,0.0,0.0,0.0,2406000.0,456432000.0,398744000.0,3586000.0,2522000.0,440369000.0,386447000.0,3041000.0,31294000.0,0.0,-120000.0,46039000.0,0.0,-809000.0,14353000.0,-873000.0,-2003000.0,27546000.0,58888000.0,-1288000.0,-32224000.0,16069000.0
1490.HK,CHESHI TECH,Communication Services,Advertising Agencies,hk_market,0.24699999392032623,HKD,1234599936,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.011015714162486397,0.0,566420000.0,509153000.0,58132000.0,560274000.0,499215000.0,63175000.0,333381000.0,40254000.0,328675000.0,21153000.0,4823000.0,4581000.0,7230000.0,5070000.0,13377000.0,32000.0,14822000.0,1848000.0,492648000.0,492127000.0,480014000.0,480336000.0,0.0,0.0,40203000.0,0.0,0.0,39353000.0,6418000.0,197185000.0,50782000.0,99223000.0,8906000.0,180404000.0,27943000.0,68994000.0,41013000.0,0.0,-459000.0,64641000.0,0.0,0.0,45783000.0,82306000.0,176284000.0,328675000.0,51578000.0,-90920000.0,-7030000.0,27382000.0
1495.HK,JIYI HOLDINGS,Industrials,Engineering & Construction,hk_market,0.23999999463558197,HKD,263766000,CNY,1.153969367345174,1970-01-01 00:00:01.640908800,1656547200.0,0.0,0.0,1411069000.0,1196473000.0,451183000.0,1203357000.0,970386000.0,479783000.0,24744000.0,0.0,31958000.0,0.0,314723000.0,108000.0,355627000.0,181000.0,111959000.0,0.0,4457000.0,53000.0,826623000.0,825836000.0,697878000.0,697000000.0,96217000.0,0.0,1178000.0,96477000.0,0.0,1178000.0,30941000.0,458296000.0,430716000.0,20191000.0,32614000.0,446915000.0,390844000.0,35914000.0,7559000.0,0.0,-9798000.0,10460000.0,0.0,-17694000.0,9574000.0,-295000.0,17990000.0,31958000.0,-56284000.0,111000.0,38409000.0,4713000.0
1496.HK,AP RENTALS,Industrials,Rental & Leasing Services,hk_market,0.15700000524520874,HKD,864000000,HKD,1.0,1970-01-01 00:00:01.648684800,1664496000.0,0.0,0.0,318468000.0,112738000.0,74338000.0,318670000.0,115348000.0,79115000.0,54614000.0,0.0,55717000.0,0.0,26248000.0,3679000.0,30551000.0,2509000.0,2148000.0,568000.0,3411000.0,929000.0,218101000.0,218101000.0,212259000.0,212259000.0,0.0,0.0,0.0,0.0,0.0,0.0,201991000.0,134798000.0,114205000.0,34808000.0,199615000.0,148450000.0,129963000.0,31895000.0,-4455000.0,0.0,-1187000.0,-5684000.0,0.0,-1646000.0,58091000.0,-45707000.0,5322000.0,55717000.0,51266000.0,-14549000.0,-28086000.0,38394000.0
1498.HK,PURAPHARM,Healthcare,Drug Manufacturers—Specialty & Generic,hk_market,1.1799999475479126,HKD,395896992,HKD,1.0,1970-01-01 00:00:01.640908800,1656547200.0,0.0,0.0,1081762000.0,512183000.0,599231000.0,1205863000.0,610857000.0,665314000.0,39520000.0,0.0,59671000.0,0.0,346685000.0,15856000.0,420910000.0,13239000.0,109192000.0,27104000.0,111049000.0,19052000.0,354015000.0,354015000.0,401558000.0,401558000.0,6275000.0,0.0,18762000.0,6560000.0,0.0,18562000.0,446443000.0,659592000.0,236239000.0,388457000.0,461015000.0,601815000.0,231866000.0,363996000.0,-121877000.0,0.0,-27027000.0,31710000.0,0.0,-33172000.0,-14520000.0,6005000.0,-16035000.0,57508000.0,119854000.0,-92110000.0,-3613000.0,75810000.0
